order_id,product_id,quantity,price_per_unit
801,3,3,153.36
802,28,3,456.33
803,19,1,199.38
804,25,4,243.89
805,4,1,355.37
805,79,5,253.43
806,53,1,271.98
806,1,5,472.54
806,48,3,414.78
806,6,2,337.71
807,4,4,478.87
808,57,1,313.98
808,49,5,250.16
808,16,3,419.06
808,87,2,410.15
808,2,5,50.3
808,60,1,191.9
809,82,1,79.98
809,85,5,117.36
809,40,4,151.61
809,53,1,167.35
810,66,2,205.65
810,16,1,386.64
810,21,4,381.4
810,66,1,201.76
810,34,3,147.37
811,3,3,177.04
811,77,1,27.23
812,28,1,454.64
812,4,4,371.98
812,34,2,343.69
813,69,5,463.3
813,97,3,233.9
813,81,5,420.93
814,70,1,400.28
815,83,4,211.99
815,21,3,66.06
816,97,5,158.23
816,2,1,396.96
817,27,2,31.89
817,36,1,113.94
817,2,4,403.43
818,60,4,201.53
818,15,2,203.8
819,19,5,259.0
819,83,4,215.26
819,52,4,325.67
819,5,3,341.9
819,54,1,410.26
819,63,2,439.57
820,87,2,49.93
820,67,1,165.43
820,63,5,70.63
820,50,5,193.91
820,60,4,7.13
821,64,1,95.8
821,28,3,447.86
821,41,5,403.23
821,51,1,432.41
821,19,2,23.32
822,56,3,478.42
823,68,1,332.25
823,39,3,491.72
823,49,3,482.4
824,62,5,390.68
824,73,3,271.55
824,97,3,406.11
825,39,1,347.99
825,35,2,309.85
825,16,5,57.06
825,51,1,172.1
825,65,1,432.49
826,79,4,303.62
826,1,4,429.56
826,12,3,340.86
826,73,1,171.51
826,36,4,251.34
826,39,1,149.48
827,57,2,380.17
827,19,3,78.48
828,51,4,218.8
828,87,1,64.21
828,70,5,102.27
828,3,2,275.78
828,51,4,467.67
828,20,1,273.1
829,43,2,328.29
829,33,2,131.5
829,16,2,224.71
829,34,5,233.83
830,92,3,413.38
830,11,3,221.13
830,79,4,297.42
830,23,5,78.73
830,61,4,259.78
831,22,4,91.06
831,65,4,433.12
831,31,3,50.04
831,47,3,77.05
832,82,5,242.3
832,86,2,195.09
832,34,3,228.1
833,24,2,232.06
833,79,5,364.31
833,93,3,462.69
833,36,1,174.81
833,99,4,126.4
833,43,3,312.84
834,22,3,154.77
834,100,1,202.18
834,84,1,126.82
834,34,1,84.2
834,46,4,216.9
835,9,1,355.91
835,6,4,106.16
835,37,2,44.75
835,84,2,44.24
836,9,1,11.06
836,87,1,152.86
837,49,1,204.36
837,11,2,266.64
838,28,5,366.28
838,1,2,441.93
839,18,1,129.33
839,30,1,183.35
839,8,3,112.49
839,87,4,73.11
840,42,1,322.81
840,92,4,417.59
841,29,4,451.71
842,95,3,13.78
843,13,1,206.81
843,24,2,46.51
844,76,1,328.02
844,6,2,169.59
844,95,4,428.0
845,7,1,162.38
845,56,4,65.06
846,90,2,321.35
847,76,1,400.65
847,15,1,80.31
847,74,2,132.95
847,4,2,171.01
848,93,4,11.67
848,17,5,378.29
849,42,5,100.21
849,47,1,262.37
849,40,2,470.94
849,99,4,77.52
850,8,5,133.86
850,3,2,188.25
851,3,3,45.36
851,60,1,98.18
851,92,4,50.09
851,38,2,436.25
851,82,4,144.83
852,96,4,243.22
852,79,1,239.61
852,1,3,174.93
852,60,4,72.58
853,69,5,456.47
854,63,3,297.06
854,73,2,390.47
854,50,3,267.4
854,14,4,213.11
855,76,5,176.26
856,64,2,267.87
856,86,5,88.59
856,93,1,181.37
857,10,1,363.96
857,13,2,228.15
857,19,3,347.65
857,84,1,90.85
857,36,5,6.78
858,97,2,366.05
858,10,4,318.57
858,57,2,320.29
859,92,1,287.22
859,38,3,423.97
859,17,4,351.95
860,43,2,155.53
861,53,4,29.3
861,45,5,5.67
861,66,5,121.59
862,25,3,35.45
862,48,3,110.29
862,47,1,298.05
862,96,3,105.46
863,18,2,154.96
863,100,1,452.41
863,13,1,284.07
863,94,3,141.59
864,98,5,94.98
864,61,1,82.54
864,64,3,459.17
864,12,3,9.42
865,59,3,200.99
865,28,4,108.58
865,87,3,119.58
865,7,2,326.07
865,66,5,375.24
865,20,4,11.31
866,63,1,69.64
866,8,4,484.17
866,20,3,224.89
866,13,2,227.52
866,12,5,461.78
867,57,3,312.09
867,60,1,314.58
867,74,3,304.76
867,24,4,73.46
868,5,5,336.3
868,66,4,45.05
868,58,1,17.86
868,61,5,429.08
868,53,4,462.64
868,24,5,249.42
869,16,5,85.98
869,21,5,129.0
869,7,1,34.78
869,12,1,487.41
870,89,3,88.44
871,51,4,148.63
871,89,4,182.22
871,45,3,26.0
871,66,3,120.73
872,19,4,476.34
872,44,4,255.95
872,56,2,136.33
872,57,4,38.39
872,35,1,263.27
872,26,3,64.0
873,4,1,206.42
873,34,5,291.78
873,19,5,398.2
873,4,4,279.32
873,33,3,197.36
874,45,3,478.55
875,60,4,374.05
875,28,5,167.4
875,46,1,253.8
875,72,2,97.18
875,28,1,44.82
876,5,4,7.71
876,48,1,177.31
876,16,4,450.7
877,37,1,150.19
877,65,1,157.36
877,69,1,171.4
877,70,1,159.36
877,6,5,257.49
877,88,2,432.7
878,49,1,393.86
878,59,5,450.81
878,7,1,471.99
878,100,3,191.14
878,99,1,118.62
879,50,3,351.94
879,12,4,99.24
879,61,3,137.51
879,38,2,307.03
879,38,3,230.93
879,80,5,391.98
880,99,1,430.99
880,84,2,193.03
880,37,4,163.62
880,87,4,403.81
880,74,5,124.14
881,70,1,189.77
881,53,5,83.99
881,94,2,373.73
881,17,3,14.43
881,52,5,118.56
882,67,5,294.33
883,48,5,232.79
883,6,2,130.97
884,83,1,368.69
884,35,4,266.73
884,29,2,208.22
884,23,3,24.14
885,98,4,430.01
886,43,4,85.24
886,68,2,122.52
886,32,3,462.19
886,41,3,419.75
886,93,3,168.04
886,27,4,150.75
887,14,5,39.72
887,92,3,37.0
887,61,3,390.88
887,13,3,33.39
888,9,5,362.94
888,82,2,403.98
888,57,3,47.04
889,12,5,292.04
889,89,5,47.47
890,9,2,101.88
890,12,1,484.87
891,7,5,482.0
892,76,3,183.55
892,14,1,149.0
892,50,5,218.69
892,33,3,440.85
892,76,2,173.77
892,63,4,409.74
893,20,1,113.9
893,68,1,337.62
893,69,5,215.52
893,1,3,445.93
894,32,5,43.08
894,61,5,173.47
894,27,1,369.13
894,91,4,366.38
894,41,2,473.4
894,12,3,158.02
895,100,2,54.07
895,69,5,152.04
895,83,1,6.55
895,17,3,446.47
895,20,3,69.19
896,5,5,142.32
896,41,5,122.6
897,43,3,94.51
897,13,5,25.7
898,24,5,467.93
898,14,5,482.9
898,69,5,248.28
898,93,2,314.06
898,87,2,96.21
899,80,4,140.51
900,75,2,69.58
900,94,1,104.53
900,34,4,473.11
900,56,5,95.68
901,44,2,458.57
901,11,3,303.95
901,45,3,69.76
902,92,4,346.06
902,53,4,497.8
903,23,5,184.46
903,28,1,324.58
903,56,5,483.65
903,4,1,32.83
903,39,3,421.46
904,89,2,401.28
904,4,5,432.84
904,79,4,309.7
905,52,4,12.38
905,59,4,93.27
905,74,2,234.98
906,35,1,431.88
906,41,1,132.77
907,84,2,480.99
907,32,3,84.73
907,3,2,355.45
907,7,4,308.45
907,15,2,23.84
907,79,5,130.01
908,20,3,409.32
908,24,2,231.8
908,41,3,65.58
908,57,1,281.65
909,28,4,293.51
909,17,4,399.86
909,98,3,428.28
909,8,3,230.4
909,90,4,229.28
909,54,3,159.92
910,87,3,11.97
911,66,4,38.12
911,65,5,319.24
912,84,3,224.84
912,60,2,427.84
912,19,1,351.37
912,19,3,430.17
912,40,1,287.8
913,42,5,238.71
913,71,4,298.71
913,81,4,140.99
913,2,1,154.02
913,40,5,400.55
913,49,5,172.34
914,40,4,45.2
914,93,3,449.03
914,47,3,212.4
914,76,4,426.74
914,51,5,292.41
914,49,2,64.82
915,89,3,24.74
915,29,5,216.11
915,1,4,33.88
915,44,3,92.11
915,18,3,383.61
915,80,5,405.07
916,57,5,157.07
917,2,4,362.11
917,85,4,277.78
917,49,3,138.2
917,1,5,361.39
917,98,5,88.57
918,30,1,477.01
918,47,3,301.23
919,82,3,381.19
920,83,1,462.4
920,60,4,46.96
921,53,5,187.57
921,27,1,70.7
921,97,3,70.68
921,2,2,39.47
921,42,3,342.91
921,84,4,45.18
922,48,5,50.4
922,26,2,86.46
922,69,5,299.03
922,8,4,294.15
923,78,5,12.97
923,35,4,499.67
924,76,2,359.07
924,21,1,20.31
924,36,4,459.89
924,75,2,281.18
924,62,1,359.29
924,26,3,44.39
925,72,5,103.29
925,86,5,160.76
925,52,1,58.32
925,33,5,282.99
925,59,1,231.24
926,9,3,361.16
926,1,2,8.15
927,59,1,39.82
928,20,2,351.05
928,35,2,400.31
929,49,3,406.21
929,100,4,64.44
929,58,4,136.11
929,11,2,44.09
929,12,5,202.95
929,65,2,16.09
930,82,5,318.85
930,61,4,347.09
930,96,2,422.04
930,33,5,464.27
931,50,5,104.55
932,6,4,6.74
932,13,4,127.08
932,12,4,288.37
932,7,4,267.45
932,13,4,168.11
932,55,1,265.87
933,45,4,43.9
933,69,2,430.13
933,56,2,116.72
933,32,4,445.62
934,59,4,440.13
934,10,4,26.03
934,78,3,21.95
934,35,1,119.86
934,52,3,215.04
935,55,5,294.61
935,35,2,26.89
935,73,4,174.44
935,45,2,291.59
935,96,1,128.89
936,40,2,183.87
936,68,2,76.87
936,67,4,397.27
937,44,3,123.56
938,53,2,139.45
938,50,2,148.36
938,51,5,158.33
938,8,1,242.61
938,26,1,308.23
938,61,2,46.82
939,47,2,136.09
939,62,1,445.08
940,34,5,429.8
940,94,3,268.06
940,58,3,242.52
940,50,4,195.89
941,84,5,122.68
941,63,2,395.74
941,18,2,255.18
941,35,4,102.32
941,94,2,296.86
941,5,3,48.22
942,30,3,293.49
942,65,5,200.48
942,96,3,352.92
942,3,2,192.93
942,57,3,25.92
942,52,3,119.27
943,10,2,177.06
943,63,5,348.78
943,80,2,265.1
944,13,4,204.47
944,53,5,91.17
944,32,1,156.86
944,82,1,376.56
945,74,4,337.99
945,79,1,344.96
946,33,1,277.87
946,83,2,231.17
946,45,1,429.6
946,60,5,462.03
947,61,5,277.02
947,11,4,318.93
947,27,2,404.5
947,24,2,13.26
948,82,4,383.85
948,25,4,70.49
949,62,1,149.89
949,90,4,274.84
949,43,5,40.13
949,29,4,90.87
949,30,2,473.81
949,38,4,290.26
950,73,2,47.55
950,91,3,271.4
950,57,4,439.06
950,50,1,399.62
950,51,4,330.17
950,65,2,160.64
951,40,5,207.35
951,63,3,439.0
952,75,1,343.4
952,26,3,192.66
952,99,3,444.19
952,10,5,111.31
952,74,2,163.51
953,69,1,91.48
954,50,5,460.85
954,60,1,323.37
954,12,1,351.43
954,39,2,461.83
954,74,1,481.66
954,58,1,213.24
955,95,3,310.82
955,73,2,384.1
955,10,3,53.77
955,39,5,131.06
955,73,1,45.08
956,3,3,184.16
956,86,4,225.26
956,50,3,170.9
956,45,2,187.64
957,86,1,420.55
958,6,1,437.0
958,99,5,195.88
958,36,2,28.82
958,68,4,292.95
959,55,2,121.81
960,37,2,242.89
960,93,2,390.87
960,11,4,93.41
960,39,2,384.56
960,15,4,323.76
961,43,1,360.53
962,5,3,84.32
962,36,1,91.01
963,81,3,486.71
963,56,4,421.43
963,48,3,196.51
963,26,3,212.93
963,34,5,351.25
964,81,1,30.25
964,34,1,192.89
964,94,2,23.4
964,40,3,255.82
964,21,5,274.38
965,67,5,410.33
965,16,4,6.46
965,63,3,460.43
965,39,4,19.73
965,5,3,248.16
966,63,3,296.34
966,70,1,59.56
966,89,4,82.82
966,96,1,224.26
966,16,5,285.01
967,69,4,169.58
967,79,5,398.58
967,73,3,343.99
967,36,1,160.23
968,70,3,280.63
968,4,3,117.8
969,6,5,23.62
969,77,3,197.34
969,95,3,391.8
969,99,2,138.63
970,7,3,428.58
971,88,1,406.09
971,12,1,102.39
971,47,5,233.09
971,72,2,163.61
971,79,1,201.49
972,2,3,218.66
972,33,1,392.04
973,84,2,449.74
974,58,5,420.64
974,48,4,187.8
975,29,4,338.84
975,41,2,419.64
976,34,3,84.4
976,52,3,431.44
976,51,2,190.84
977,15,3,482.11
977,26,1,377.38
977,71,5,345.54
978,57,1,394.97
978,4,1,45.51
978,74,4,438.58
979,1,2,288.82
979,83,2,143.57
980,12,2,203.88
980,20,5,10.26
981,62,3,253.6
981,62,2,431.17
981,72,2,297.11
981,85,2,47.12
981,74,1,380.73
981,78,1,383.79
982,62,2,200.19
982,94,1,411.26
982,90,3,315.98
982,39,3,59.14
983,30,1,186.56
983,78,3,442.42
983,2,3,261.1
983,67,2,154.17
984,71,2,432.8
984,16,4,312.17
984,24,3,192.6
984,45,2,5.7
985,70,2,457.86
985,95,5,223.34
985,42,5,316.73
985,97,3,334.24
985,31,1,451.66
985,76,5,207.68
986,25,5,354.5
986,24,4,148.16
986,60,4,193.04
987,75,4,488.83
987,86,1,246.2
988,80,3,291.99
988,64,4,203.77
989,42,5,495.91
989,82,5,384.89
989,89,5,249.81
989,81,3,52.11
989,56,1,202.72
990,48,2,219.44
990,2,4,49.78
990,5,3,387.83
991,37,2,376.84
991,15,1,88.08
992,46,2,427.94
993,97,2,415.05
994,58,2,324.79
994,73,4,179.9
994,79,2,113.73
994,14,3,409.6
994,33,5,111.89
995,58,2,261.06
995,42,5,266.93
995,79,2,292.63
995,48,1,119.19
995,44,5,113.84
995,5,3,412.38
996,61,4,54.46
997,44,5,132.51
997,50,3,144.48
998,84,4,359.32
998,52,2,81.33
998,49,1,297.05
999,95,4,127.62
999,85,5,336.93
999,63,3,44.0
999,96,1,236.93
999,39,3,321.52
999,60,4,53.8
1000,98,4,372.09
1000,76,2,239.57
1000,90,2,341.62
1001,10,3,122.98
1001,10,4,95.39
1001,42,4,309.6
1001,36,1,245.68
1001,81,4,191.19
1001,39,1,39.81
1002,92,3,40.73
1002,16,4,13.54
1002,17,3,204.84
1002,77,5,97.03
1002,48,3,51.03
1003,29,2,306.89
1003,81,4,176.66
1003,5,5,35.86
1003,61,3,259.72
1003,62,1,246.82
1003,46,1,41.41
1004,19,5,419.96
1004,67,2,366.3
1005,52,5,323.55
1006,26,2,477.41
1006,96,1,411.63
1007,3,1,111.33
1007,37,3,315.4
1007,93,1,400.23
1008,13,5,246.53
1008,28,5,247.99
1008,78,5,224.5
1008,66,3,493.68
1008,12,4,340.04
1009,15,3,323.96
1009,8,5,374.46
1009,64,1,146.86
1009,67,2,156.75
1009,7,5,342.47
1010,37,1,80.01
1011,85,3,93.89
1011,96,1,276.15
1011,99,4,352.85
1011,52,5,58.05
1011,35,2,355.16
1012,12,2,316.41
1012,25,5,169.27
1013,81,5,141.59
1013,8,5,430.58
1013,25,4,113.91
1013,77,1,196.2
1013,37,4,373.87
1013,36,4,281.71
1014,57,1,172.88
1014,23,4,495.61
1015,71,5,426.02
1015,58,2,5.23
1015,66,5,390.34
1016,36,3,374.5
1016,40,3,158.16
1016,35,4,269.29
1016,72,4,300.66
1016,84,5,465.72
1016,73,1,424.91
1017,11,3,101.63
1017,84,1,95.61
1018,22,4,43.4
1018,22,3,242.63
1018,3,1,397.79
1018,84,5,379.42
1018,49,2,308.15
1018,30,3,250.28
1019,44,5,489.89
1019,80,1,24.39
1019,58,4,120.73
1019,18,5,367.97
1019,13,4,432.07
1019,59,5,380.28
1020,48,1,176.73
1020,89,1,406.18
1020,33,1,398.84
1020,35,2,312.01
1020,84,5,232.77
1020,27,4,345.14
1021,99,4,475.32
1021,72,3,203.68
1021,100,2,30.84
1021,71,5,444.26
1021,31,1,279.41
1021,81,4,124.47
1022,24,5,426.3
1022,48,5,365.1
1022,35,2,26.99
1022,4,4,115.92
1022,22,5,410.62
1022,99,4,343.98
1023,31,5,461.85
1023,18,4,307.85
1023,31,4,205.21
1023,72,5,11.51
1023,21,1,308.73
1024,8,3,312.94
1024,47,1,376.68
1025,25,3,85.11
1026,37,2,131.29
1026,17,5,469.07
1026,88,4,209.39
1026,85,3,428.24
1027,98,3,428.94
1027,49,3,443.45
1027,38,3,59.29
1028,31,4,227.0
1028,37,5,62.23
1028,32,4,42.44
1029,17,3,313.1
1029,20,1,313.16
1029,61,5,12.75
1029,99,3,68.89
1029,46,5,167.53
1030,29,5,127.16
1030,28,3,439.26
1030,33,1,285.68
1030,26,5,38.03
1030,87,3,86.63
1031,34,2,403.18
1031,19,1,264.06
1032,7,1,76.23
1032,65,5,31.54
1033,40,4,405.43
1033,29,2,177.73
1033,72,3,403.03
1033,22,1,40.05
1033,5,1,79.09
1034,52,5,145.59
1034,99,5,15.64
1034,88,2,210.72
1035,80,2,380.93
1036,58,1,474.13
1036,62,2,21.4
1036,25,1,467.56
1037,11,1,43.69
1037,93,5,103.07
1037,67,2,260.62
1037,93,2,251.55
1038,2,5,39.95
1038,24,2,239.09
1038,20,1,103.77
1038,96,2,349.89
1039,11,1,93.13
1040,2,1,145.55
1040,7,1,109.92
1040,75,5,479.11
1041,30,4,45.34
1042,73,3,178.27
1042,15,3,105.02
1043,10,1,143.63
1043,93,1,79.02
1043,35,2,363.72
1044,69,3,29.74
1045,89,3,74.58
1045,57,1,247.51
1045,77,5,121.15
1046,30,1,282.08
1047,88,5,350.97
1048,77,1,137.84
1048,37,5,35.11
1048,15,5,161.12
1048,11,4,476.78
1048,51,5,23.71
1049,6,3,255.13
1049,38,5,226.38
1049,73,3,238.41
1049,18,4,166.49
1049,14,5,13.67
1050,7,1,235.99
1050,41,4,266.46
1050,48,1,39.39
1051,74,5,145.99
1051,63,4,111.88
1051,46,3,87.39
1051,83,3,11.12
1051,68,2,197.37
1052,1,4,238.08
1053,77,1,129.75
1053,26,2,273.65
1053,96,4,421.65
1053,60,2,307.8
1053,75,4,270.09
1054,88,5,456.82
1054,66,3,431.65
1055,18,4,224.36
1055,32,4,483.14
1055,18,1,325.75
1055,42,2,417.22
1055,66,4,164.64
1055,46,5,21.4
1056,15,3,192.47
1056,2,1,320.83
1057,69,2,205.79
1057,37,3,79.02
1057,88,2,261.0
1057,82,3,387.65
1058,62,4,238.4
1058,79,4,152.94
1058,89,1,387.0
1058,50,3,458.98
1058,40,4,491.92
1059,42,3,127.77
1059,55,4,259.61
1059,57,2,221.38
1059,98,2,279.92
1060,27,5,59.59
1061,46,3,389.86
1062,25,5,98.17
1063,43,4,280.64
1063,88,4,93.39
1063,31,1,166.16
1064,37,4,84.81
1064,57,5,245.87
1065,4,5,48.73
1065,90,3,122.26
1065,66,5,214.52
1065,38,2,44.95
1066,75,5,491.19
1066,36,5,286.94
1066,8,3,75.0
1066,96,5,43.05
1067,81,1,240.91
1067,27,2,175.14
1067,53,5,147.75
1067,10,1,300.35
1067,63,3,166.97
1068,65,5,455.14
1068,53,3,208.91
1068,80,1,432.64
1068,72,4,121.25
1068,2,4,323.02
1069,31,2,433.19
1069,12,1,207.95
1069,96,1,152.46
1069,93,3,456.73
1069,47,2,300.46
1070,45,1,22.3
1070,99,5,326.74
1070,86,2,442.52
1070,37,2,140.48
1071,99,1,242.49
1071,73,5,365.73
1071,48,5,417.39
1071,28,5,201.18
1072,5,3,337.85
1072,89,1,41.02
1072,4,2,45.17
1072,19,1,107.38
1073,49,2,452.34
1073,91,4,328.91
1074,100,5,34.7
1074,66,5,472.99
1074,65,4,24.07
1074,22,2,270.39
1074,70,1,485.41
1074,44,1,204.93
1075,90,1,417.65
1075,68,4,8.75
1076,19,5,453.64
1076,1,4,157.4
1077,1,5,183.47
1077,93,1,137.57
1077,89,5,72.56
1078,41,3,321.17
1078,48,5,454.59
1078,47,3,443.05
1078,90,2,407.18
1078,14,4,131.01
1079,88,5,369.92
1079,55,4,385.97
1079,29,2,131.75
1079,89,4,355.17
1079,59,2,271.48
1079,54,1,196.22
1080,19,3,251.97
1080,45,1,398.09
1080,90,2,376.72
1080,8,5,476.15
1080,94,1,290.13
1081,5,1,252.04
1081,29,3,368.44
1081,4,5,434.19
1081,59,3,153.67
1082,94,5,459.0
1082,84,1,199.59
1082,57,3,87.04
1082,48,5,326.63
1083,56,3,469.69
1083,84,3,301.13
1083,77,1,479.92
1083,26,4,160.98
1084,35,4,185.49
1084,10,5,224.32
1084,26,2,371.01
1084,73,2,208.27
1084,84,4,442.44
1084,98,4,465.24
1085,45,3,244.63
1085,43,5,278.15
1085,73,1,373.88
1085,69,3,476.32
1085,82,5,24.85
1086,58,1,215.15
1086,97,1,401.44
1087,30,4,350.88
1087,62,4,18.52
1087,35,3,281.82
1088,35,5,328.89
1088,66,2,80.19
1088,34,1,431.44
1088,56,5,324.37
1089,58,3,39.96
1089,22,2,201.14
1089,40,3,474.54
1089,92,3,278.38
1089,52,1,45.58
1090,75,5,345.1
1090,32,3,460.39
1091,37,1,130.17
1091,23,2,189.89
1091,28,4,281.3
1091,30,3,309.08
1091,28,5,155.14
1092,58,4,487.59
1093,76,4,319.78
1093,37,4,198.96
1094,37,4,264.11
1094,59,2,494.41
1094,13,2,125.48
1094,7,2,316.92
1095,64,5,459.98
1095,24,1,456.92
1095,31,3,18.51
1095,60,1,407.8
1096,57,5,191.25
1097,20,4,389.47
1097,86,2,17.05
1098,29,5,27.76
1099,42,5,459.44
1099,80,4,376.36
1099,43,1,447.43
1099,17,1,334.77
1100,48,3,220.73
1100,13,5,245.17
1100,87,4,215.07
1100,13,1,347.56
1100,45,4,437.32
1100,57,1,125.59
1101,34,5,75.93
1101,10,4,105.99
1101,42,3,299.53
1101,44,2,147.61
1101,53,5,155.88
1102,15,2,55.34
1102,20,4,390.09
1102,83,1,396.9
1102,80,2,401.3
1102,70,4,345.38
1103,94,1,50.61
1103,63,2,138.97
1103,50,4,206.93
1103,88,5,295.57
1103,8,5,300.49
1104,4,4,221.04
1105,93,4,307.31
1106,40,1,363.87
1106,56,1,30.45
1106,49,4,264.3
1106,33,1,130.91
1106,65,1,463.44
1107,67,3,391.08
1107,85,3,363.45
1107,25,1,209.61
1107,17,3,178.4
1107,94,1,409.87
1108,58,5,127.59
1108,99,2,442.7
1108,97,4,16.59
1108,56,2,334.41
1108,65,2,412.94
1108,72,2,434.05
1109,58,2,86.17
1109,31,3,102.43
1109,50,5,474.73
1110,60,5,296.49
1111,16,4,247.44
1111,85,3,256.23
1111,83,2,270.5
1111,12,4,434.79
1111,74,1,487.69
1111,71,5,12.91
1112,44,3,243.82
1112,6,2,409.02
1112,21,4,66.07
1112,44,1,306.68
1113,28,4,171.94
1113,70,5,440.48
1113,62,1,497.17
1113,76,3,352.43
1114,47,1,141.42
1114,95,4,208.55
1115,76,3,287.48
1115,25,4,407.4
1116,43,3,297.9
1117,3,5,113.86
1117,69,1,15.41
1117,13,2,124.51
1118,41,4,397.43
1118,42,5,454.31
1118,83,5,93.91
1118,43,3,327.76
1118,78,5,383.06
1119,28,2,87.6
1119,92,5,128.65
1120,98,2,86.25
1120,79,2,427.49
1120,95,5,397.9
1120,3,5,104.62
1121,82,5,79.57
1121,7,4,186.7
1121,16,4,54.49
1121,69,3,151.68
1121,72,4,316.15
1122,7,4,186.95
1122,65,2,208.2
1123,64,4,480.32
1124,59,1,178.77
1124,11,1,40.38
1124,91,2,410.11
1125,73,1,388.47
1125,31,4,256.79
1125,24,3,69.44
1126,84,3,435.71
1126,75,5,78.22
1126,51,2,218.2
1126,67,2,408.11
1126,53,4,74.97
1127,56,1,305.44
1127,33,1,383.68
1127,46,4,396.79
1127,61,5,371.87
1128,18,5,367.02
1128,99,4,129.1
1129,92,5,424.66
1129,52,2,459.8
1129,84,5,130.22
1129,43,3,170.84
1130,90,5,356.21
1130,65,1,477.69
1130,15,2,34.35
1131,57,4,245.38
1131,36,1,120.87
1131,75,2,251.33
1131,95,2,216.67
1131,37,5,174.42
1131,77,4,366.23
1132,17,1,489.44
1132,84,5,204.22
1133,72,2,480.36
1134,21,1,364.24
1135,75,5,189.86
1135,53,2,387.29
1135,86,2,138.02
1135,79,5,283.37
1135,40,5,360.55
1135,13,5,40.08
1136,53,4,183.12
1137,50,1,13.24
1138,26,5,193.47
1138,64,1,461.98
1138,59,4,339.43
1139,54,1,318.05
1139,16,3,461.26
1139,46,4,49.34
1139,68,4,489.08
1139,1,1,390.7
1140,63,4,88.17
1140,83,1,128.48
1140,74,4,185.3
1140,21,4,328.03
1140,72,5,473.67
1141,24,2,310.52
1141,63,4,442.78
1141,96,3,453.99
1141,28,3,161.56
1141,57,5,77.04
1142,30,1,63.37
1142,50,2,67.74
1142,23,5,330.39
1142,37,5,17.16
1142,40,4,487.69
1142,21,3,278.32
1143,26,4,340.21
1143,68,4,111.03
1143,45,2,40.56
1143,88,5,305.53
1144,73,2,73.58
1144,10,1,423.0
1145,78,3,132.44
1146,80,1,41.46
1146,35,3,53.07
1146,98,3,309.55
1146,51,5,204.4
1146,87,5,253.58
1147,3,4,435.37
1147,5,5,300.48
1148,26,1,46.42
1148,1,4,321.34
1148,36,5,480.1
1148,93,1,182.25
1148,79,2,333.54
1148,39,2,151.98
1149,24,2,428.57
1149,41,2,326.14
1149,9,5,63.35
1149,2,3,319.83
1149,32,4,151.44
1150,84,2,352.18
1150,35,1,144.98
1150,92,2,448.79
1151,87,1,302.18
1151,96,5,6.09
1151,45,2,142.23
1151,57,2,86.49
1151,35,5,278.67
1151,40,4,134.76
1152,64,4,351.44
1152,78,2,351.29
1152,7,2,329.91
1153,82,4,384.17
1153,19,4,155.81
1153,85,2,308.22
1153,63,2,279.48
1153,64,3,151.05
1153,45,1,98.8
1154,28,1,98.64
1154,78,2,448.31
1154,67,5,350.12
1154,79,2,327.11
1154,24,1,345.92
1155,2,1,217.97
1155,66,3,286.0
1156,26,1,110.54
1156,24,4,154.58
1156,5,2,467.15
1156,13,2,259.94
1157,98,3,386.02
1157,36,1,96.18
1158,11,5,129.03
1158,35,1,414.15
1158,25,5,332.3
1158,79,1,64.0
1159,100,2,395.41
1159,89,5,38.17
1159,99,3,385.68
1159,96,5,156.15
1159,27,5,69.39
1160,42,5,228.62
1160,71,1,389.92
1160,8,3,480.46
1160,63,3,230.3
1160,9,4,123.95
1161,96,4,389.52
1161,15,1,126.27
1161,41,1,131.09
1161,50,2,233.17
1162,67,1,301.81
1162,42,3,42.2
1162,43,4,381.8
1162,72,2,174.11
1162,56,3,235.0
1163,8,5,208.34
1163,30,4,460.45
1163,42,1,431.96
1163,93,2,17.34
1163,14,2,77.55
1164,97,1,260.88
1164,79,3,62.77
1165,80,2,333.33
1165,99,2,475.59
1165,12,2,211.08
1165,40,4,450.47
1165,25,3,147.88
1165,78,3,124.85
1166,99,1,418.41
1167,25,2,404.75
1167,34,1,167.95
1168,79,2,348.25
1168,49,5,300.34
1168,61,1,300.62
1168,5,5,465.99
1169,49,4,495.6
1169,19,2,133.68
1169,62,1,472.05
1170,75,3,400.95
1170,21,3,243.69
1170,4,1,58.96
1170,52,2,378.88
1170,57,4,433.23
1170,68,4,267.73
1171,98,4,412.68
1171,86,4,318.9
1171,10,5,420.34
1171,95,5,274.2
1172,68,2,151.84
1173,8,3,232.29
1173,12,3,378.94
1173,24,1,395.88
1173,98,2,193.3
1174,38,3,51.67
1175,10,5,298.63
1176,35,1,85.12
1176,19,2,215.48
1177,3,4,74.66
1177,92,3,397.81
1177,14,4,379.83
1178,87,5,448.95
1179,72,5,315.82
1180,96,4,169.08
1180,38,5,8.37
1180,39,2,393.45
1180,7,1,19.34
1180,11,2,39.74
1180,57,3,482.38
1181,48,1,18.48
1182,3,5,107.34
1183,22,5,212.23
1183,21,2,196.32
1183,99,2,258.61
1183,60,5,294.72
1183,52,3,55.85
1183,49,2,201.68
1184,62,4,364.09
1184,11,5,249.1
1184,91,2,361.14
1184,8,4,360.31
1184,53,2,497.14
1185,87,4,410.51
1185,64,4,499.18
1185,3,5,176.46
1185,61,5,441.36
1185,80,5,86.75
1186,31,2,52.27
1186,96,4,395.52
1186,61,1,154.47
1187,85,3,281.83
