order_id,customer_id,order_date,total_amount
1613,183,2026-01-11,2260.42
1614,183,2026-01-11,1018.9499999999999
1615,173,2026-01-11,1931.88
1616,7,2026-01-11,1413.73
1617,73,2026-01-11,586.14
1618,26,2026-01-11,3154.23
1619,40,2026-01-11,2016.15
1620,62,2026-01-11,227.0
1621,134,2026-01-11,3552.4800000000005
1622,64,2026-01-11,61.71
1623,178,2026-01-11,7857.9800000000005
1624,281,2026-01-11,3163.23
1625,184,2026-01-11,585.48
1626,190,2026-01-11,922.07
1627,298,2026-01-11,1597.53
1628,191,2026-01-11,1262.3700000000001
1629,261,2026-01-11,1872.8600000000001
1630,260,2026-01-11,2674.34
1631,225,2026-01-11,3420.86
1632,221,2026-01-11,4259.000000000001
1633,105,2026-01-11,3110.2999999999997
1634,124,2026-01-11,2344.62
1635,200,2026-01-11,2522.3599999999997
1636,35,2026-01-11,772.82
1637,194,2026-01-11,4681.110000000001
1638,278,2026-01-11,3836.2500000000005
1639,248,2026-01-11,370.0
1640,180,2026-01-11,713.02
1641,17,2026-01-11,5797.16
1642,38,2026-01-11,200.64
1643,129,2026-01-11,2719.8599999999997
1644,159,2026-01-11,3990.6000000000004
1645,284,2026-01-11,114.0
1646,266,2026-01-11,969.6500000000001
1647,236,2026-01-11,1831.2800000000002
1648,2,2026-01-11,3111.65
1649,155,2026-01-11,1385.25
1650,114,2026-01-11,4672.599999999999
1651,197,2026-01-11,4943.98
1652,212,2026-01-11,1469.6399999999999
1653,188,2026-01-11,4331.93
1654,218,2026-01-11,750.06
1655,104,2026-01-11,3296.82
1656,33,2026-01-11,3900.55
1657,245,2026-01-11,3009.26
1658,108,2026-01-11,2019.69
1659,122,2026-01-11,1769.58
1660,11,2026-01-11,6080.889999999999
1661,47,2026-01-11,6514.9400000000005
1662,172,2026-01-11,523.18
1663,252,2026-01-11,2264.13
1664,124,2026-01-11,6044.33
1665,160,2026-01-11,778.94
1666,121,2026-01-11,1757.15
1667,113,2026-01-11,6022.81
1668,155,2026-01-11,2036.1800000000003
1669,110,2026-01-11,100.64
1670,33,2026-01-11,624.19
1671,87,2026-01-11,2319.2
1672,179,2026-01-11,2354.7999999999997
1673,203,2026-01-11,5967.2300000000005
1674,266,2026-01-11,1041.1200000000001
1675,102,2026-01-11,686.12
1676,233,2026-01-11,5800.900000000001
1677,178,2026-01-11,4046.01
1678,151,2026-01-11,1691.42
1679,10,2026-01-11,1435.14
1680,14,2026-01-11,2907.51
1681,86,2026-01-11,5847.75
1682,281,2026-01-11,1226.04
1683,245,2026-01-11,6574.189999999999
1684,77,2026-01-11,1356.5600000000002
1685,158,2026-01-11,1682.56
1686,31,2026-01-11,3027.34
1687,53,2026-01-11,559.2
1688,53,2026-01-11,5576.84
1689,177,2026-01-11,5774.16
1690,277,2026-01-11,958.02
1691,182,2026-01-11,2836.84
1692,168,2026-01-11,2223.75
1693,109,2026-01-11,4151.32
1694,257,2026-01-11,1008.0699999999999
1695,175,2026-01-11,740.34
1696,124,2026-01-11,633.48
1697,300,2026-01-11,1586.8400000000001
1698,249,2026-01-11,2035.2499999999998
1699,5,2026-01-11,5647.5199999999995
1700,280,2026-01-11,4159.18
1701,115,2026-01-11,4266.92
1702,43,2026-01-11,219.7
1703,183,2026-01-11,2774.3099999999995
1704,286,2026-01-11,3867.0499999999997
1705,42,2026-01-11,1143.32
1706,7,2026-01-11,1871.6799999999998
1707,216,2026-01-11,3271.2999999999997
1708,54,2026-01-11,3201.22
1709,231,2026-01-11,4340.09
1710,295,2026-01-11,3546.6099999999997
1711,288,2026-01-11,447.0
1712,189,2026-01-11,1842.55
1713,123,2026-01-11,1701.57
1714,231,2026-01-11,2765.69
1715,46,2026-01-11,2610.3
1716,99,2026-01-11,1601.4
1717,14,2026-01-11,6385.8
1718,299,2026-01-11,121.5
1719,212,2026-01-11,5339.12
1720,102,2026-01-11,607.5899999999999
1721,167,2026-01-11,925.17
1722,239,2026-01-11,1187.76
1723,10,2026-01-11,1387.13
1724,35,2026-01-11,750.65
1725,282,2026-01-11,5593.4800000000005
1726,84,2026-01-11,234.66
1727,27,2026-01-11,3888.74
1728,67,2026-01-11,2870.96
1729,40,2026-01-11,6022.17
1730,241,2026-01-11,757.74
1731,137,2026-01-11,406.5
1732,270,2026-01-11,4163.51
1733,223,2026-01-11,1904.7699999999998
1734,156,2026-01-11,2186.4500000000003
1735,19,2026-01-11,1925.0700000000002
1736,45,2026-01-11,4927.05
1737,162,2026-01-11,2146.22
1738,81,2026-01-11,1633.55
1739,69,2026-01-11,1360.3
1740,58,2026-01-11,297.8
1741,104,2026-01-11,6364.9800000000005
1742,128,2026-01-11,2276.34
1743,128,2026-01-11,166.93
1744,13,2026-01-11,3433.6800000000003
1745,205,2026-01-11,948.04
1746,116,2026-01-11,5653.4400000000005
1747,174,2026-01-11,7175.039999999999
1748,228,2026-01-11,2147.69
1749,155,2026-01-11,3170.9800000000005
1750,22,2026-01-11,198.28
1751,207,2026-01-11,3933.4800000000005
1752,23,2026-01-11,3184.26
1753,146,2026-01-11,3000.54
1754,270,2026-01-11,4675.400000000001
1755,60,2026-01-11,4903.719999999999
1756,190,2026-01-11,666.96
1757,270,2026-01-11,341.9
1758,49,2026-01-11,3166.2
1759,100,2026-01-11,361.98
1760,118,2026-01-11,1863.94
1761,281,2026-01-11,2171.87
1762,226,2026-01-11,4632.3
1763,159,2026-01-11,5737.219999999999
1764,177,2026-01-11,4072.01
1765,59,2026-01-11,5566.25
1766,88,2026-01-11,3722.21
1767,91,2026-01-11,2853.1699999999996
1768,240,2026-01-11,5321.380000000001
1769,220,2026-01-11,3554.3399999999997
1770,246,2026-01-11,780.42
1771,158,2026-01-11,2756.72
1772,15,2026-01-11,1546.8600000000001
1773,238,2026-01-11,1668.4
1774,5,2026-01-11,4154.1900000000005
1775,82,2026-01-11,1204.87
1776,14,2026-01-11,2671.99
1777,141,2026-01-11,6283.49
1778,277,2026-01-11,482.70000000000005
1779,250,2026-01-11,3243.23
1780,235,2026-01-11,172.3
1781,160,2026-01-11,671.26
1782,24,2026-01-11,1353.62
1783,17,2026-01-11,4104.92
1784,113,2026-01-11,4728.07
1785,242,2026-01-11,705.24
1786,136,2026-01-11,646.26
1787,28,2026-01-11,6684.65
1788,189,2026-01-11,5162.0
1789,67,2026-01-11,4446.030000000001
1790,294,2026-01-11,6361.47
1791,266,2026-01-11,4922.56
1792,234,2026-01-11,3931.08
1793,290,2026-01-11,2669.59
1794,183,2026-01-11,2586.71
1795,219,2026-01-11,4653.27
1796,224,2026-01-11,2007.01
1797,242,2026-01-11,1169.4
1798,175,2026-01-11,2924.0
1799,272,2026-01-11,6648.21
1800,77,2026-01-11,1664.9
1801,126,2026-01-11,408.78
1802,273,2026-01-11,5456.55
1803,21,2026-01-11,1633.5
1804,186,2026-01-11,1700.8000000000002
1805,169,2026-01-11,1015.29
1806,48,2026-01-11,2274.08
1807,201,2026-01-11,2599.02
1808,61,2026-01-11,622.18
1809,214,2026-01-11,620.3100000000001
1810,185,2026-01-11,2035.9
1811,16,2026-01-11,1820.6599999999999
1812,229,2026-01-11,1544.39
1813,270,2026-01-11,1191.28
1814,19,2026-01-11,4480.8099999999995
1815,280,2026-01-11,1928.65
1816,292,2026-01-11,5044.759999999999
1817,123,2026-01-11,627.9100000000001
1818,46,2026-01-11,5974.11
1819,180,2026-01-11,3657.16
1820,280,2026-01-11,2546.85
1821,60,2026-01-11,4235.01
1822,292,2026-01-11,3148.99
1823,203,2026-01-11,4915.3
1824,150,2026-01-11,2291.71
1825,193,2026-01-11,3491.86
1826,129,2026-01-11,4736.320000000001
1827,232,2026-01-11,4065.5
1828,169,2026-01-11,7305.09
1829,149,2026-01-11,2161.83
1830,218,2026-01-11,638.91
1831,103,2026-01-11,376.33
1832,20,2026-01-11,309.72
1833,214,2026-01-11,105.45
1834,5,2026-01-11,7790.860000000001
1835,60,2026-01-11,5535.31
1836,132,2026-01-11,1731.4299999999998
1837,68,2026-01-11,4701.56
1838,43,2026-01-11,2156.48
1839,240,2026-01-11,5599.27
1840,64,2026-01-11,3302.1000000000004
1841,203,2026-01-11,3491.8600000000006
1842,87,2026-01-11,416.39
1843,257,2026-01-11,9320.5
1844,259,2026-01-11,151.23000000000002
1845,55,2026-01-11,3566.16
1846,291,2026-01-11,4045.4499999999994
1847,42,2026-01-11,1471.08
1848,192,2026-01-11,3669.12
1849,294,2026-01-11,4157.4
1850,259,2026-01-11,3393.7200000000003
1851,169,2026-01-11,3002.46
1852,291,2026-01-11,2640.4900000000002
1853,88,2026-01-11,294.12
1854,104,2026-01-11,4539.2699999999995
1855,194,2026-01-11,1605.2099999999998
1856,185,2026-01-11,375.34
1857,139,2026-01-11,1892.7799999999997
1858,244,2026-01-11,4815.459999999999
1859,268,2026-01-11,874.04
1860,143,2026-01-11,2835.22
1861,243,2026-01-11,4563.64
1862,101,2026-01-11,3089.88
1863,217,2026-01-11,1029.6399999999999
1864,193,2026-01-11,2591.41
1865,216,2026-01-11,1507.64
1866,183,2026-01-11,7595.32
1867,143,2026-01-11,1568.4699999999998
1868,164,2026-01-11,3991.3900000000003
1869,16,2026-01-11,3630.8700000000003
1870,142,2026-01-11,1283.73
1871,269,2026-01-11,5980.659999999999
1872,217,2026-01-11,7310.290000000001
1873,211,2026-01-11,2114.31
1874,277,2026-01-11,705.8900000000001
1875,112,2026-01-11,3358.13
1876,114,2026-01-11,2931.19
1877,298,2026-01-11,271.1
1878,46,2026-01-11,2201.56
1879,82,2026-01-11,836.8
1880,252,2026-01-11,3720.04
1881,25,2026-01-11,683.65
1882,2,2026-01-11,1469.3700000000001
1883,122,2026-01-11,4790.71
1884,85,2026-01-11,5886.36
1885,158,2026-01-11,3589.38
1886,22,2026-01-11,2645.58
1887,122,2026-01-11,2278.86
1888,30,2026-01-11,5477.67
1889,56,2026-01-11,3529.41
1890,121,2026-01-11,2941.0499999999997
1891,65,2026-01-11,592.96
1892,162,2026-01-11,1811.9099999999999
1893,266,2026-01-11,653.76
1894,229,2026-01-11,675.49
1895,78,2026-01-11,2550.7000000000003
1896,24,2026-01-11,4464.48
1897,122,2026-01-11,3960.4100000000003
1898,228,2026-01-11,1787.35
1899,248,2026-01-11,2139.2
1900,11,2026-01-11,3653.77
1901,44,2026-01-11,2880.67
1902,36,2026-01-11,3721.6499999999996
1903,192,2026-01-11,4722.41
1904,19,2026-01-11,2244.4
1905,35,2026-01-11,904.32
1906,121,2026-01-11,165.99
1907,260,2026-01-11,2010.09
1908,217,2026-01-11,3303.03
1909,279,2026-01-11,1274.12
1910,124,2026-01-11,3046.4500000000003
1911,269,2026-01-11,1704.48
1912,2,2026-01-11,1106.01
1913,178,2026-01-11,2694.76
1914,3,2026-01-11,2472.3599999999997
1915,5,2026-01-11,6586.6
1916,6,2026-01-11,2872.33
1917,262,2026-01-11,2923.3
1918,222,2026-01-11,812.6999999999999
1919,21,2026-01-11,3300.55
1920,226,2026-01-11,4666.889999999999
1921,213,2026-01-11,1645.16
1922,131,2026-01-11,3364.41
1923,214,2026-01-11,2399.09
1924,299,2026-01-11,1045.25
1925,192,2026-01-11,3470.5
1926,43,2026-01-11,935.3100000000001
1927,270,2026-01-11,1689.6
1928,44,2026-01-11,1306.56
1929,113,2026-01-11,2264.35
1930,116,2026-01-11,1957.28
1931,67,2026-01-11,3013.7
1932,56,2026-01-11,480.98
1933,159,2026-01-11,3056.8
1934,18,2026-01-11,2174.7299999999996
1935,54,2026-01-11,2882.83
1936,200,2026-01-11,2933.48
1937,3,2026-01-11,677.72
1938,101,2026-01-11,1300.08
1939,282,2026-01-11,2846.84
1940,171,2026-01-11,2210.41
1941,123,2026-01-11,2001.0499999999997
1942,65,2026-01-11,3070.0899999999997
1943,66,2026-01-11,7439.460000000001
1944,151,2026-01-11,3846.4
1945,63,2026-01-11,581.74
1946,125,2026-01-11,3063.87
1947,109,2026-01-11,2948.4399999999996
1948,179,2026-01-11,4340.95
1949,193,2026-01-11,366.26
1950,94,2026-01-11,4835.04
1951,69,2026-01-11,3962.08
1952,6,2026-01-11,736.7
1953,83,2026-01-11,2234.34
1954,107,2026-01-11,6308.14
1955,296,2026-01-11,4137.92
1956,178,2026-01-11,3752.9900000000002
1957,264,2026-01-11,1307.3700000000001
1958,129,2026-01-11,1045.83
1959,220,2026-01-11,2292.3
1960,157,2026-01-11,2543.41
1961,49,2026-01-11,7789.17
1962,143,2026-01-11,2532.05
1963,39,2026-01-11,570.71
1964,228,2026-01-11,728.47
1965,249,2026-01-11,2790.0699999999997
1966,170,2026-01-11,3007.02
1967,225,2026-01-11,1141.53
1968,97,2026-01-11,4050.62
1969,120,2026-01-11,3280.04
1970,181,2026-01-11,6205.069999999999
1971,181,2026-01-11,1819.52
1972,211,2026-01-11,2749.55
1973,237,2026-01-11,1411.84
1974,95,2026-01-11,1191.34
1975,256,2026-01-11,3976.42
1976,23,2026-01-11,4520.07
1977,283,2026-01-11,1979.49
1978,181,2026-01-11,1836.52
1979,211,2026-01-11,5160.05
1980,90,2026-01-11,4264.08
1981,289,2026-01-11,1585.8600000000001
1982,165,2026-01-11,815.1600000000001
1983,214,2026-01-11,3354.91
1984,74,2026-01-11,1204.14
1985,271,2026-01-11,1607.73
1986,76,2026-01-11,4115.92
1987,2,2026-01-11,5213.5599999999995
1988,160,2026-01-11,541.48
1989,260,2026-01-11,4132.129999999999
1990,24,2026-01-11,6548.43
1991,156,2026-01-11,3782.76
1992,132,2026-01-11,4881.3
1993,91,2026-01-11,2710.08
1994,17,2026-01-11,3351.92
1995,115,2026-01-11,3276.4199999999996
1996,161,2026-01-11,3628.23
1997,127,2026-01-11,1005.8
1998,76,2026-01-11,6901.620000000001
1999,234,2026-01-11,4556.7
2000,148,2026-01-11,1866.4
